claim_id,family_id,child_id,provider_id,program_id,eligibility_id,employee_id,geo_id,enrollment_date,end_date,subsidy_amount,payment_status,attendance_days,enrollment_count,waitlist_count,recertification_count,termination_count,attrition_count,target_enrollment,actual_enrollment,attendance_rate,avg_program_duration_days,compliance_status,referral_count,family_participation_score,case_manager_id,last_updated_timestamp
CLM_000102,FAM_001927,CH_004653,PRV_001580,PGM_00295,ELG_002288,EMP_001318,GEO_0088,2016-01-19,2026-08-15,2107.45,Denied,80,1,4,3,1,0,110,181,79.56,288,Compliant,10,24.82,EMP_000704,2025-11-14 15:16:57.140971
CLM_000103,FAM_002502,CH_009011,PRV_002756,PGM_00483,ELG_001510,EMP_001325,GEO_0151,2022-12-25,2026-11-11,4611.28,Pending,108,1,7,3,1,1,285,94,63.97,131,Pending,7,5.92,EMP_000126,2025-11-14 15:16:57.140971
CLM_000104,FAM_002053,CH_002616,PRV_002261,PGM_00120,ELG_001223,EMP_001398,GEO_0115,2017-01-04,2026-06-07,2427.27,Paid,147,1,0,2,1,0,270,194,32.22,58,Non-Compliant,8,46.02,EMP_000060,2025-11-14 15:16:57.140971
CLM_000105,FAM_002552,CH_001965,PRV_001506,PGM_00327,ELG_003924,EMP_000124,GEO_0180,2024-09-08,2026-08-19,1427.66,Paid,164,1,5,1,2,1,22,13,35.66,300,Compliant,3,17.84,EMP_000268,2025-11-14 15:16:57.140971
CLM_000106,FAM_002207,CH_006695,PRV_002023,PGM_00249,ELG_000298,EMP_000040,GEO_0076,2021-03-05,2026-03-20,1042.04,Denied,150,1,9,0,1,1,228,244,31.18,100,Non-Compliant,8,3.87,EMP_000867,2025-11-14 15:16:57.140971
CLM_000107,FAM_001935,CH_007942,PRV_000335,PGM_00433,ELG_001521,EMP_001264,GEO_0018,2022-07-02,2026-04-30,314.6,Denied,159,1,0,0,1,0,19,65,47.34,144,Compliant,1,50.06,EMP_000284,2025-11-14 15:16:57.140971
CLM_000108,FAM_002747,CH_005703,PRV_002191,PGM_00147,ELG_003657,EMP_000201,GEO_0095,2019-10-06,2026-10-30,2111.73,Denied,4,1,0,0,1,1,213,64,34.42,36,Pending,4,84.67,EMP_000870,2025-11-14 15:16:57.140971
CLM_000109,FAM_002605,CH_009469,PRV_001745,PGM_00367,ELG_000942,EMP_000995,GEO_0020,2017-02-09,2026-08-19,317.88,Paid,149,1,7,2,2,1,87,267,42.88,160,Compliant,9,1.1,EMP_000809,2025-11-14 15:16:57.140971
CLM_000110,FAM_002578,CH_001360,PRV_001167,PGM_00096,ELG_003751,EMP_001230,GEO_0138,2025-07-15,2026-04-17,13.43,Paid,140,1,1,3,2,2,267,182,99.36,322,Compliant,6,82.96,EMP_000603,2025-11-14 15:16:57.140971
CLM_000111,FAM_001380,CH_009078,PRV_000021,PGM_00075,ELG_000646,EMP_001228,GEO_0022,2019-08-16,2026-01-02,2453.94,Paid,30,1,10,0,1,1,244,249,34.93,90,Non-Compliant,6,62.77,EMP_000051,2025-11-14 15:16:57.140971
CLM_000112,FAM_002393,CH_007892,PRV_002018,PGM_00289,ELG_003029,EMP_000508,GEO_0093,2019-05-23,2026-10-07,4305.22,Denied,5,1,8,0,0,2,161,210,90.95,23,Non-Compliant,5,63.08,EMP_000601,2025-11-14 15:16:57.140971
CLM_000113,FAM_001019,CH_009726,PRV_001242,PGM_00214,ELG_003524,EMP_000293,GEO_0150,2018-03-03,2026-03-07,663.34,Denied,61,1,0,0,0,1,162,14,56.74,178,Compliant,8,29.58,EMP_000807,2025-11-14 15:16:57.140971
CLM_000114,FAM_002922,CH_001412,PRV_002373,PGM_00068,ELG_000644,EMP_001123,GEO_0067,2016-11-16,2026-02-16,3383.31,Denied,90,1,8,3,2,2,30,44,40.29,112,Compliant,1,19.42,EMP_000803,2025-11-14 15:16:57.140971
CLM_000115,FAM_001439,CH_004941,PRV_002751,PGM_00417,ELG_002504,EMP_000368,GEO_0023,2024-06-27,2026-05-10,2504.84,Denied,89,1,2,1,0,1,164,80,57.99,253,Pending,10,40.05,EMP_001284,2025-11-14 15:16:57.140971
CLM_000116,FAM_002939,CH_001079,PRV_000032,PGM_00080,ELG_001120,EMP_000474,GEO_0027,2024-06-03,2026-02-14,1624.03,Pending,159,1,4,3,0,1,242,233,88.71,23,Pending,2,59.69,EMP_001355,2025-11-14 15:16:57.140971
CLM_000117,FAM_001837,CH_004440,PRV_002440,PGM_00294,ELG_000483,EMP_000450,GEO_0180,2019-08-07,2026-09-04,1938.16,Paid,99,1,9,3,2,0,28,164,62.34,133,Non-Compliant,9,90.62,EMP_000379,2025-11-14 15:16:57.140971
CLM_000118,FAM_002935,CH_008069,PRV_001258,PGM_00153,ELG_002051,EMP_000965,GEO_0127,2019-05-08,2026-11-11,919.07,Denied,144,1,9,3,2,1,142,223,79.91,248,Compliant,0,4.04,EMP_001026,2025-11-14 15:16:57.140971
CLM_000119,FAM_000534,CH_008435,PRV_000920,PGM_00094,ELG_002038,EMP_001326,GEO_0055,2021-12-08,2026-06-22,346.3,Pending,51,1,3,3,2,0,166,299,37.89,287,Compliant,2,93.94,EMP_000703,2025-11-14 15:16:57.140971
CLM_000120,FAM_000566,CH_006886,PRV_001452,PGM_00291,ELG_002234,EMP_000179,GEO_0083,2025-02-09,2026-02-16,2923.73,Pending,69,1,7,1,0,0,104,173,62.21,42,Compliant,5,27.88,EMP_001162,2025-11-14 15:16:57.140971
CLM_000121,FAM_002076,CH_004268,PRV_000919,PGM_00184,ELG_001458,EMP_000851,GEO_0040,2024-08-01,2026-11-12,206.36,Paid,23,1,8,3,1,1,102,22,96.33,71,Compliant,1,34.81,EMP_001292,2025-11-14 15:16:57.140971
CLM_000122,FAM_001023,CH_004570,PRV_000412,PGM_00025,ELG_002942,EMP_000908,GEO_0019,2021-03-18,2026-09-14,4922.99,Denied,100,1,3,3,0,2,195,136,46.53,220,Non-Compliant,8,44.9,EMP_000439,2025-11-14 15:16:57.140971
CLM_000123,FAM_000317,CH_001481,PRV_001005,PGM_00153,ELG_002293,EMP_001434,GEO_0152,2023-08-26,2026-06-22,4914.23,Paid,1,1,4,1,1,0,125,51,21.65,301,Non-Compliant,9,85.11,EMP_000886,2025-11-14 15:16:57.140971
CLM_000124,FAM_000434,CH_002080,PRV_002747,PGM_00301,ELG_001265,EMP_000082,GEO_0003,2021-01-09,2026-07-03,2302.34,Denied,85,1,4,0,1,2,124,17,84.45,268,Compliant,9,55.24,EMP_001413,2025-11-14 15:16:57.140971
CLM_000125,FAM_000580,CH_006483,PRV_000386,PGM_00176,ELG_003232,EMP_001260,GEO_0115,2017-12-30,2025-11-16,4720.31,Pending,135,1,7,0,0,1,82,97,48.21,364,Pending,2,11.72,EMP_001203,2025-11-14 15:16:57.140971
CLM_000126,FAM_000004,CH_008393,PRV_002862,PGM_00381,ELG_002288,EMP_000840,GEO_0050,2021-06-01,2026-03-25,2230.58,Paid,37,1,2,1,2,2,218,164,97.05,116,Non-Compliant,9,59.62,EMP_000218,2025-11-14 15:16:57.140971
CLM_000127,FAM_002709,CH_007500,PRV_001692,PGM_00427,ELG_003180,EMP_001375,GEO_0172,2022-07-16,2026-02-26,132.95,Denied,86,1,8,0,2,0,60,42,55.54,98,Pending,0,58.54,EMP_001019,2025-11-14 15:16:57.140971
CLM_000128,FAM_001906,CH_005632,PRV_002678,PGM_00313,ELG_003679,EMP_000195,GEO_0181,2023-09-02,2026-01-03,4678.43,Pending,130,1,1,2,2,0,185,142,91.47,126,Non-Compliant,6,38.25,EMP_000062,2025-11-14 15:16:57.140971
CLM_000129,FAM_001278,CH_007641,PRV_000174,PGM_00232,ELG_003310,EMP_000214,GEO_0143,2016-09-29,2025-12-21,1499.37,Paid,176,1,10,0,1,0,189,224,47.79,222,Pending,8,9.43,EMP_000433,2025-11-14 15:16:57.140971
CLM_000130,FAM_001293,CH_008599,PRV_002244,PGM_00179,ELG_002158,EMP_000093,GEO_0007,2025-01-05,2026-09-07,2899.45,Denied,96,1,0,1,2,2,118,213,60.6,255,Compliant,4,82.14,EMP_001390,2025-11-14 15:16:57.140971
CLM_000131,FAM_002882,CH_002161,PRV_000803,PGM_00333,ELG_003661,EMP_001448,GEO_0136,2021-08-25,2026-04-03,3937.84,Pending,105,1,2,2,1,0,147,69,82.71,292,Compliant,3,75.9,EMP_000162,2025-11-14 15:16:57.140971
CLM_000132,FAM_002064,CH_001721,PRV_002385,PGM_00206,ELG_001268,EMP_001441,GEO_0199,2019-11-21,2026-09-19,2936.6,Pending,93,1,4,2,0,1,210,275,51.82,253,Compliant,9,16.04,EMP_001330,2025-11-14 15:16:57.140971
CLM_000133,FAM_002700,CH_002727,PRV_000673,PGM_00402,ELG_003189,EMP_001113,GEO_0102,2021-02-25,2026-08-01,2391.9,Denied,59,1,10,0,1,1,187,113,81.51,125,Pending,3,8.27,EMP_000872,2025-11-14 15:16:57.140971
CLM_000134,FAM_000065,CH_003979,PRV_001182,PGM_00043,ELG_002274,EMP_000740,GEO_0167,2016-10-25,2026-07-16,3408.34,Paid,151,1,3,1,0,0,121,155,63.64,201,Compliant,9,16.95,EMP_000658,2025-11-14 15:16:57.140971
CLM_000135,FAM_000738,CH_007509,PRV_002155,PGM_00481,ELG_002292,EMP_001370,GEO_0001,2024-08-06,2026-07-07,3366.72,Pending,70,1,1,1,1,0,73,111,56.91,57,Non-Compliant,7,77.13,EMP_000782,2025-11-14 15:16:57.140971
CLM_000136,FAM_001719,CH_008227,PRV_001212,PGM_00351,ELG_002421,EMP_001358,GEO_0092,2016-08-24,2026-05-06,4682.63,Denied,36,1,0,0,0,1,149,88,29.69,23,Compliant,1,79.75,EMP_000251,2025-11-14 15:16:57.140971
CLM_000137,FAM_000494,CH_003349,PRV_002336,PGM_00202,ELG_002077,EMP_000333,GEO_0122,2025-10-03,2026-06-27,1041.79,Denied,178,1,8,2,1,1,168,46,75.89,296,Compliant,0,58.01,EMP_001095,2025-11-14 15:16:57.140971
CLM_000138,FAM_000203,CH_003058,PRV_001715,PGM_00434,ELG_001048,EMP_000562,GEO_0034,2025-02-07,2026-04-15,4746.71,Paid,155,1,6,1,2,2,56,158,59.17,97,Non-Compliant,4,43.8,EMP_000634,2025-11-14 15:16:57.140971
CLM_000139,FAM_001502,CH_008103,PRV_002168,PGM_00019,ELG_001994,EMP_000449,GEO_0048,2019-12-23,2026-01-29,4165.5,Paid,51,1,8,0,1,0,29,45,41.29,231,Pending,6,43.17,EMP_000748,2025-11-14 15:16:57.140971
CLM_000140,FAM_000185,CH_004185,PRV_001104,PGM_00181,ELG_001833,EMP_000401,GEO_0119,2019-07-22,2026-08-20,354.31,Denied,5,1,4,2,1,1,239,127,51.79,236,Pending,8,81.46,EMP_000320,2025-11-14 15:16:57.140971
CLM_000141,FAM_000696,CH_001324,PRV_001227,PGM_00012,ELG_002323,EMP_001157,GEO_0016,2023-04-28,2026-01-31,3815.0,Pending,98,1,1,2,1,1,52,14,49.05,135,Compliant,9,14.84,EMP_000057,2025-11-14 15:16:57.140971
CLM_000142,FAM_001702,CH_000136,PRV_002304,PGM_00458,ELG_003934,EMP_000547,GEO_0177,2019-07-30,2026-03-24,171.05,Paid,28,1,4,2,1,2,257,159,54.3,289,Compliant,6,82.35,EMP_001303,2025-11-14 15:16:57.140971
CLM_000143,FAM_000639,CH_004891,PRV_002722,PGM_00497,ELG_002345,EMP_000829,GEO_0100,2021-12-14,2026-03-11,3345.05,Pending,178,1,5,2,1,1,27,175,56.01,324,Pending,8,57.21,EMP_001316,2025-11-14 15:16:57.140971
CLM_000144,FAM_001899,CH_007021,PRV_000374,PGM_00008,ELG_000982,EMP_000900,GEO_0138,2023-10-18,2025-11-20,945.63,Pending,132,1,9,0,1,1,35,205,56.83,300,Non-Compliant,9,30.67,EMP_001129,2025-11-14 15:16:57.140971
CLM_000145,FAM_000828,CH_003200,PRV_001980,PGM_00085,ELG_002586,EMP_000803,GEO_0097,2017-03-30,2026-03-26,1626.1,Pending,165,1,1,2,2,1,162,194,48.67,61,Pending,4,45.77,EMP_000011,2025-11-14 15:16:57.140971
CLM_000146,FAM_002284,CH_000493,PRV_001975,PGM_00011,ELG_000081,EMP_000963,GEO_0071,2019-10-09,2026-03-07,3818.31,Denied,89,1,6,3,0,1,259,103,99.04,333,Pending,6,23.69,EMP_000455,2025-11-14 15:16:57.140971
CLM_000147,FAM_001920,CH_005641,PRV_001005,PGM_00074,ELG_000258,EMP_001460,GEO_0122,2022-01-31,2026-09-23,3060.84,Paid,30,1,3,2,0,2,89,121,53.48,44,Compliant,9,87.03,EMP_000592,2025-11-14 15:16:57.140971
CLM_000148,FAM_001406,CH_000107,PRV_002565,PGM_00033,ELG_003325,EMP_001030,GEO_0016,2016-10-17,2026-07-03,1025.63,Pending,157,1,5,3,2,1,91,115,72.01,14,Non-Compliant,9,20.93,EMP_000361,2025-11-14 15:16:57.140971
CLM_000149,FAM_001344,CH_008681,PRV_001244,PGM_00373,ELG_000044,EMP_000297,GEO_0192,2023-05-06,2026-05-20,1504.83,Denied,30,1,3,2,0,2,124,79,63.02,275,Pending,2,97.01,EMP_000061,2025-11-14 15:16:57.140971
CLM_000150,FAM_001260,CH_003503,PRV_001102,PGM_00455,ELG_002105,EMP_001488,GEO_0070,2015-12-09,2026-03-09,0.84,Denied,90,1,1,0,2,1,269,242,90.55,99,Non-Compliant,5,53.61,EMP_001301,2025-11-14 15:16:57.140971
CLM_000151,FAM_002485,CH_004668,PRV_001782,PGM_00126,ELG_002529,EMP_000984,GEO_0184,2019-05-26,2026-02-23,2321.46,Pending,110,1,3,1,1,1,218,160,63.53,300,Compliant,6,62.12,EMP_001186,2025-11-14 15:16:57.140971
CLM_000152,FAM_001492,CH_007729,PRV_001849,PGM_00141,ELG_003511,EMP_001179,GEO_0129,2019-05-19,2026-03-04,1538.7,Pending,5,1,5,0,1,2,112,137,30.81,136,Compliant,8,34.79,EMP_001261,2025-11-14 15:16:57.140971
CLM_000153,FAM_002172,CH_003331,PRV_002138,PGM_00169,ELG_000645,EMP_001109,GEO_0107,2023-06-22,2026-07-25,2083.49,Paid,70,1,8,1,0,2,114,44,39.5,45,Pending,9,58.38,EMP_000611,2025-11-14 15:16:57.140971
CLM_000154,FAM_001415,CH_006587,PRV_001423,PGM_00055,ELG_001247,EMP_000953,GEO_0104,2022-08-01,2026-03-04,4861.98,Pending,141,1,0,3,1,1,195,282,21.13,99,Pending,1,41.39,EMP_001034,2025-11-14 15:16:57.140971
CLM_000155,FAM_002326,CH_005931,PRV_001041,PGM_00201,ELG_002970,EMP_000341,GEO_0010,2021-06-24,2026-02-24,2116.09,Paid,54,1,0,3,2,1,73,173,33.15,10,Non-Compliant,9,0.74,EMP_000369,2025-11-14 15:16:57.140971
CLM_000156,FAM_001682,CH_000072,PRV_001423,PGM_00480,ELG_001506,EMP_000457,GEO_0014,2024-07-01,2026-10-10,4309.01,Pending,35,1,10,3,1,0,27,220,75.78,268,Non-Compliant,5,2.11,EMP_000384,2025-11-14 15:16:57.140971
CLM_000157,FAM_000450,CH_008546,PRV_000308,PGM_00447,ELG_003315,EMP_000529,GEO_0071,2023-06-05,2026-08-01,3296.13,Pending,131,1,4,0,2,0,65,203,25.94,242,Non-Compliant,1,43.59,EMP_000656,2025-11-14 15:16:57.140971
CLM_000158,FAM_002941,CH_006517,PRV_001034,PGM_00012,ELG_001891,EMP_000071,GEO_0067,2020-11-28,2026-10-12,2586.82,Paid,108,1,3,2,0,0,269,53,92.75,111,Non-Compliant,5,85.79,EMP_001295,2025-11-14 15:16:57.140971
CLM_000159,FAM_000738,CH_005080,PRV_001281,PGM_00230,ELG_001512,EMP_000371,GEO_0180,2025-07-07,2026-07-19,4782.07,Denied,69,1,6,1,0,2,52,155,34.05,255,Non-Compliant,6,1.41,EMP_001291,2025-11-14 15:16:57.140971
CLM_000160,FAM_002813,CH_005685,PRV_000696,PGM_00106,ELG_001653,EMP_000174,GEO_0001,2016-02-20,2026-05-10,3831.9,Pending,39,1,8,2,1,0,155,227,55.96,98,Compliant,5,50.57,EMP_000023,2025-11-14 15:16:57.140971
CLM_000161,FAM_002930,CH_009158,PRV_002132,PGM_00037,ELG_003507,EMP_000555,GEO_0114,2015-12-11,2026-09-07,3156.77,Pending,166,1,9,0,0,1,178,54,22.57,342,Pending,9,32.47,EMP_000290,2025-11-14 15:16:57.140971
CLM_000162,FAM_002501,CH_007702,PRV_002221,PGM_00153,ELG_003470,EMP_001190,GEO_0014,2017-05-31,2026-11-08,396.33,Denied,5,1,0,3,1,2,28,168,98.86,16,Pending,6,55.35,EMP_000437,2025-11-14 15:16:57.140971
CLM_000163,FAM_000347,CH_005708,PRV_000467,PGM_00468,ELG_000051,EMP_000522,GEO_0019,2018-01-22,2026-03-05,3718.22,Paid,160,1,2,2,2,0,27,217,52.72,340,Compliant,9,7.42,EMP_000937,2025-11-14 15:16:57.140971
CLM_000164,FAM_000689,CH_007402,PRV_001210,PGM_00185,ELG_003506,EMP_000583,GEO_0118,2021-08-21,2025-12-17,957.89,Paid,24,1,10,0,0,0,150,109,44.44,107,Pending,5,82.38,EMP_001083,2025-11-14 15:16:57.140971
CLM_000165,FAM_000413,CH_009216,PRV_000137,PGM_00412,ELG_000413,EMP_000521,GEO_0119,2022-06-03,2026-04-07,504.52,Pending,9,1,2,1,0,1,124,186,91.1,51,Pending,1,26.03,EMP_000875,2025-11-14 15:16:57.140971
CLM_000166,FAM_002229,CH_008717,PRV_000271,PGM_00268,ELG_000822,EMP_000479,GEO_0112,2017-07-30,2026-04-20,4870.87,Denied,173,1,10,0,0,1,207,98,80.84,141,Pending,8,36.88,EMP_000501,2025-11-14 15:16:57.140971
CLM_000167,FAM_002044,CH_008153,PRV_000092,PGM_00104,ELG_003200,EMP_001014,GEO_0117,2023-04-19,2026-11-10,2078.65,Paid,45,1,8,1,1,1,95,114,89.06,149,Compliant,9,11.76,EMP_001193,2025-11-14 15:16:57.140971
CLM_000168,FAM_001527,CH_003967,PRV_002228,PGM_00417,ELG_000375,EMP_000803,GEO_0013,2023-12-29,2026-02-12,1668.71,Pending,46,1,4,2,1,0,177,84,25.37,262,Compliant,8,7.32,EMP_001075,2025-11-14 15:16:57.140971
CLM_000169,FAM_001007,CH_001145,PRV_001256,PGM_00272,ELG_003360,EMP_000996,GEO_0133,2021-08-28,2026-05-13,741.6,Paid,33,1,5,0,1,2,141,278,91.09,276,Pending,8,30.18,EMP_000191,2025-11-14 15:16:57.140971
CLM_000170,FAM_002729,CH_003111,PRV_002567,PGM_00125,ELG_001321,EMP_001139,GEO_0112,2019-05-29,2026-02-04,1590.56,Denied,63,1,5,2,2,0,197,261,37.65,351,Compliant,2,5.2,EMP_000687,2025-11-14 15:16:57.140971
CLM_000171,FAM_001254,CH_001776,PRV_000149,PGM_00405,ELG_003457,EMP_000967,GEO_0172,2020-08-14,2025-12-08,3845.97,Paid,138,1,9,3,2,1,89,44,22.41,132,Compliant,10,77.95,EMP_000371,2025-11-14 15:16:57.140971
CLM_000172,FAM_000465,CH_003492,PRV_001658,PGM_00107,ELG_001614,EMP_000427,GEO_0027,2019-08-31,2026-09-20,580.29,Paid,67,1,5,1,1,1,181,274,28.97,85,Non-Compliant,6,17.67,EMP_000966,2025-11-14 15:16:57.140971
CLM_000173,FAM_000817,CH_000445,PRV_000906,PGM_00442,ELG_003105,EMP_001270,GEO_0163,2018-02-23,2025-12-02,773.97,Denied,168,1,2,0,1,1,233,37,53.79,153,Non-Compliant,10,37.7,EMP_000645,2025-11-14 15:16:57.140971
CLM_000174,FAM_000660,CH_003433,PRV_002522,PGM_00379,ELG_003426,EMP_000110,GEO_0072,2025-06-08,2025-11-29,1920.46,Denied,170,1,0,3,2,2,128,293,49.28,37,Compliant,5,1.92,EMP_000896,2025-11-14 15:16:57.140971
CLM_000175,FAM_001606,CH_006793,PRV_002021,PGM_00097,ELG_001008,EMP_000914,GEO_0041,2025-08-30,2026-07-07,4783.19,Paid,101,1,3,2,1,1,96,42,57.77,98,Pending,10,79.54,EMP_000292,2025-11-14 15:16:57.140971
CLM_000176,FAM_000368,CH_009283,PRV_002808,PGM_00128,ELG_002456,EMP_001349,GEO_0125,2019-12-18,2026-10-17,2989.22,Paid,104,1,7,2,1,1,79,97,77.92,342,Compliant,10,92.96,EMP_001242,2025-11-14 15:16:57.140971
CLM_000177,FAM_000835,CH_005978,PRV_001348,PGM_00483,ELG_003329,EMP_001295,GEO_0081,2017-08-04,2026-07-21,3204.57,Pending,136,1,0,1,0,2,175,69,47.52,123,Pending,5,23.61,EMP_000881,2025-11-14 15:16:57.140971
CLM_000178,FAM_002286,CH_000618,PRV_001385,PGM_00066,ELG_000540,EMP_001465,GEO_0176,2018-01-26,2026-04-14,1330.84,Pending,84,1,9,2,2,2,88,294,59.02,177,Non-Compliant,3,98.85,EMP_001043,2025-11-14 15:16:57.140971
CLM_000179,FAM_002997,CH_007005,PRV_000166,PGM_00275,ELG_000799,EMP_001364,GEO_0017,2021-04-05,2026-11-01,4507.01,Paid,88,1,10,3,1,2,240,264,28.57,135,Pending,0,22.29,EMP_000328,2025-11-14 15:16:57.140971
CLM_000180,FAM_001060,CH_007564,PRV_002121,PGM_00364,ELG_002353,EMP_000542,GEO_0061,2025-03-26,2026-04-18,1485.68,Pending,95,1,2,0,2,1,124,148,57.91,275,Pending,9,17.85,EMP_000644,2025-11-14 15:16:57.140971
CLM_000181,FAM_001306,CH_006597,PRV_000012,PGM_00225,ELG_002327,EMP_001287,GEO_0155,2021-04-05,2026-07-12,2764.08,Denied,74,1,5,1,1,1,252,226,64.51,215,Compliant,9,60.97,EMP_000003,2025-11-14 15:16:57.140971
CLM_000182,FAM_002855,CH_001932,PRV_002031,PGM_00296,ELG_001487,EMP_000327,GEO_0192,2025-01-19,2026-02-17,3952.36,Pending,179,1,0,2,2,2,175,116,97.38,88,Compliant,6,4.15,EMP_000013,2025-11-14 15:16:57.140971
CLM_000183,FAM_001477,CH_008391,PRV_001615,PGM_00114,ELG_000512,EMP_000753,GEO_0095,2019-07-10,2026-08-09,2057.17,Denied,84,1,7,3,2,1,102,146,39.56,239,Compliant,2,52.54,EMP_001125,2025-11-14 15:16:57.140971
CLM_000184,FAM_002143,CH_005631,PRV_000318,PGM_00259,ELG_001103,EMP_001064,GEO_0192,2023-02-13,2026-03-31,1190.34,Denied,145,1,5,2,2,1,290,61,29.71,113,Pending,9,87.75,EMP_001125,2025-11-14 15:16:57.140971
CLM_000185,FAM_000551,CH_004206,PRV_000117,PGM_00180,ELG_000281,EMP_001392,GEO_0195,2025-01-29,2026-10-31,2187.37,Pending,159,1,10,2,1,1,34,227,44.57,222,Compliant,8,20.8,EMP_000381,2025-11-14 15:16:57.140971
CLM_000186,FAM_000136,CH_007742,PRV_002858,PGM_00053,ELG_001559,EMP_000237,GEO_0012,2018-03-10,2026-11-10,2580.55,Paid,100,1,3,1,2,0,177,47,56.63,298,Pending,6,85.87,EMP_001449,2025-11-14 15:16:57.140971
CLM_000187,FAM_001425,CH_003038,PRV_001274,PGM_00118,ELG_002798,EMP_000246,GEO_0147,2017-06-06,2026-08-02,425.93,Pending,157,1,6,1,1,0,183,5,99.6,260,Pending,3,74.39,EMP_001002,2025-11-14 15:16:57.140971
CLM_000188,FAM_000226,CH_005527,PRV_002790,PGM_00313,ELG_003264,EMP_000758,GEO_0172,2025-04-17,2026-06-19,897.52,Denied,55,1,5,2,1,0,246,91,73.13,289,Pending,10,64.84,EMP_000175,2025-11-14 15:16:57.140971
CLM_000189,FAM_001237,CH_000932,PRV_000010,PGM_00034,ELG_002751,EMP_000890,GEO_0019,2023-05-03,2026-04-14,2441.18,Pending,152,1,4,1,1,2,201,20,35.45,59,Non-Compliant,0,33.12,EMP_000134,2025-11-14 15:16:57.140971
CLM_000190,FAM_000163,CH_003214,PRV_000953,PGM_00021,ELG_001653,EMP_001136,GEO_0023,2016-11-10,2026-08-13,2465.9,Denied,29,1,1,2,2,0,201,148,88.89,98,Pending,6,36.31,EMP_000294,2025-11-14 15:16:57.140971
CLM_000191,FAM_001894,CH_005513,PRV_000365,PGM_00348,ELG_000415,EMP_000516,GEO_0101,2020-10-20,2025-11-26,4268.7,Paid,117,1,6,3,1,1,10,33,74.75,310,Pending,9,33.53,EMP_000872,2025-11-14 15:16:57.140971
CLM_000192,FAM_001811,CH_008242,PRV_002586,PGM_00125,ELG_001160,EMP_000347,GEO_0145,2018-02-22,2025-11-20,1178.15,Denied,149,1,8,0,2,1,61,300,42.54,274,Pending,0,96.77,EMP_000144,2025-11-14 15:16:57.140971
CLM_000193,FAM_002530,CH_009387,PRV_000473,PGM_00499,ELG_003253,EMP_001113,GEO_0181,2016-11-25,2026-10-26,1713.47,Paid,146,1,7,3,0,1,128,193,85.9,302,Pending,9,21.69,EMP_001262,2025-11-14 15:16:57.140971
CLM_000194,FAM_001037,CH_008864,PRV_001316,PGM_00029,ELG_000867,EMP_000080,GEO_0113,2022-08-19,2026-08-07,3022.88,Denied,20,1,8,3,0,1,256,68,37.82,193,Compliant,8,13.75,EMP_000221,2025-11-14 15:16:57.140971
CLM_000195,FAM_000318,CH_007641,PRV_000429,PGM_00097,ELG_002877,EMP_000955,GEO_0177,2017-11-01,2026-11-11,392.01,Paid,108,1,6,2,1,2,151,31,71.3,172,Non-Compliant,9,91.87,EMP_000096,2025-11-14 15:16:57.140971
CLM_000196,FAM_002655,CH_007730,PRV_002925,PGM_00335,ELG_000775,EMP_001468,GEO_0075,2021-01-09,2026-02-21,2772.58,Denied,62,1,9,2,0,1,70,199,94.56,182,Pending,0,85.77,EMP_001496,2025-11-14 15:16:57.140971
CLM_000197,FAM_002539,CH_009336,PRV_000406,PGM_00341,ELG_001665,EMP_001201,GEO_0182,2022-11-19,2026-09-01,1299.73,Denied,92,1,7,3,0,2,153,209,41.88,296,Non-Compliant,7,47.01,EMP_000052,2025-11-14 15:16:57.140971
CLM_000198,FAM_001757,CH_004718,PRV_002794,PGM_00181,ELG_000982,EMP_000346,GEO_0200,2016-01-28,2026-03-29,3832.47,Pending,12,1,6,1,1,0,24,54,34.22,154,Pending,4,73.31,EMP_000960,2025-11-14 15:16:57.140971
CLM_000199,FAM_001548,CH_000677,PRV_002907,PGM_00262,ELG_001809,EMP_001043,GEO_0037,2022-02-01,2026-07-08,4247.46,Pending,132,1,0,1,0,2,253,104,34.94,252,Compliant,2,44.15,EMP_000982,2025-11-14 15:16:57.140971
CLM_000200,FAM_002758,CH_002500,PRV_000131,PGM_00101,ELG_003853,EMP_000793,GEO_0124,2022-10-07,2026-03-03,4279.61,Pending,64,1,2,0,1,2,247,246,42.96,84,Non-Compliant,7,23.16,EMP_001274,2025-11-14 15:16:57.140971
CLM_000201,FAM_000340,CH_004330,PRV_001259,PGM_00098,ELG_003578,EMP_001084,GEO_0003,2025-08-08,2025-12-22,4246.34,Paid,35,1,6,0,1,0,215,246,32.08,161,Compliant,3,70.7,EMP_001066,2025-11-14 15:16:57.140971
CLM_000202,FAM_000718,CH_002238,PRV_000555,PGM_00278,ELG_002220,EMP_000674,GEO_0069,2021-12-12,2026-06-13,2813.9,Pending,98,1,6,2,2,0,197,196,96.97,13,Pending,5,68.29,EMP_001067,2025-11-14 15:16:57.140971
CLM_000203,FAM_001368,CH_009611,PRV_002895,PGM_00003,ELG_001028,EMP_001397,GEO_0078,2025-05-02,2026-02-22,4422.03,Paid,91,1,3,2,2,1,100,230,61.16,315,Compliant,9,39.21,EMP_001204,2025-11-14 15:16:57.140971
CLM_000204,FAM_001554,CH_003734,PRV_000197,PGM_00277,ELG_002961,EMP_001485,GEO_0075,2024-07-16,2026-03-09,1437.97,Pending,57,1,5,3,2,2,89,147,64.55,157,Non-Compliant,9,1.91,EMP_001165,2025-11-14 15:16:57.140971
