application_id,family_id,child_id,parent_employer,parent_income,job_type,application_date,application_status,Employer_Name,Income_Range,Job_Title,Employment_Status,Work_Location,Shift_Type,Hours_Per_Week,Start_Date,End_Date,Created_Date
APP_000118,FAM_000408,CH_004552,Smith-Morris,60193.57,Seasonal,2023-02-12,Reviewed,Pratt Group,50K-75K,Wellsite geologist,Part-Time,Davidtown,Flexible,38.69,2023-01-29,2025-12-18,2017-05-13
APP_000119,FAM_000375,CH_006174,"Mitchell, Sosa and Nguyen",49978.33,Part-Time,2023-06-20,Submitted,Williams and Sons,>100K,Advertising account planner,Employed,Sherribury,Day,30.13,2016-04-08,2025-11-20,2019-11-16
APP_000120,FAM_002718,CH_002399,Johnson LLC,20915.79,Contract,2019-09-04,Approved,"Rios, Summers and Huerta",>100K,Multimedia programmer,Employed,Jasonburgh,Rotational,47.21,2023-06-24,2025-12-13,2023-08-22
APP_000121,FAM_000867,CH_001083,Johnson-Patterson,87847.81,Seasonal,2017-08-12,Approved,Ford-Jones,<25K,Lawyer,Part-Time,Grantfurt,Flexible,53.84,2022-10-17,2026-04-30,2017-03-15
APP_000122,FAM_001637,CH_004927,Taylor PLC,53764.72,Part-Time,2022-12-27,Rejected,"Villa, Smith and Walsh",50K-75K,"Sales professional, IT",Contract,Saundersville,Night,29.87,2021-03-09,2026-05-01,2021-06-12
APP_000123,FAM_002347,CH_004778,Mccarthy-Ward,50407.24,Full-Time,2025-02-02,Approved,Wilson and Sons,25K-50K,Chartered accountant,Contract,Glassland,Rotational,43.52,2020-04-08,2026-03-01,2025-01-30
APP_000124,FAM_000960,CH_005913,Gilbert-Moran,94690.32,Contract,2018-09-03,Submitted,Huerta-Herring,<25K,Podiatrist,Employed,Port Amber,Day,27.75,2018-04-06,2026-07-26,2019-07-29
APP_000125,FAM_000497,CH_006146,Phillips-Rosario,114638.1,Contract,2024-05-29,Submitted,"Harrison, Newton and Johnson",25K-50K,Travel agency manager,Part-Time,Rhodesbury,Night,43.14,2020-02-20,2026-08-31,2024-12-08
APP_000126,FAM_001120,CH_009617,Petty-Kerr,20295.46,Full-Time,2019-11-11,Approved,Howard-Wallace,25K-50K,"Journalist, magazine",Unemployed,Lake Joseberg,Night,21.68,2019-06-02,2026-01-29,2020-04-13
APP_000127,FAM_002790,CH_006708,Becker and Sons,138165.65,Seasonal,2015-12-23,Submitted,Delgado and Sons,<25K,Publishing rights manager,Contract,South Kaylaberg,Night,50.27,2016-09-26,2026-10-20,2022-10-11
APP_000128,FAM_000595,CH_009604,Barnett-Jones,140832.81,Full-Time,2023-06-29,Rejected,Romero-Stokes,>100K,IT technical support officer,Unemployed,North Victoriatown,Day,55.05,2017-06-26,2026-05-15,2024-11-18
APP_000129,FAM_002034,CH_001066,"Sherman, Beasley and Barker",27015.96,Seasonal,2025-03-24,Submitted,Phillips LLC,<25K,Immunologist,Contract,Briannamouth,Night,45.7,2017-10-02,2026-02-04,2016-03-22
APP_000130,FAM_001922,CH_005502,Ford Ltd,149525.53,Contract,2017-02-25,Reviewed,Hudson Inc,25K-50K,"Engineer, mining",Part-Time,Chrisshire,Night,11.01,2021-03-05,2026-02-17,2022-04-16
APP_000131,FAM_000791,CH_009398,Butler-Wolfe,76045.29,Seasonal,2016-05-05,Submitted,"Weeks, Sanchez and Pena",25K-50K,"Engineer, maintenance",Contract,Leonardfurt,Night,45.89,2016-01-16,2025-12-24,2017-03-26
APP_000132,FAM_002757,CH_001305,Brooks and Sons,102406.83,Seasonal,2019-03-11,Reviewed,Navarro-Pittman,>100K,Financial controller,Part-Time,Port Paulaside,Flexible,37.69,2018-11-14,2026-06-13,2020-03-14
APP_000133,FAM_001215,CH_004692,"Blackburn, Mueller and Hernandez",28969.05,Contract,2018-12-19,Reviewed,"King, Valdez and Briggs",50K-75K,Fitness centre manager,Employed,Harrisbury,Night,29.38,2021-09-30,2025-12-22,2018-05-04
APP_000134,FAM_002415,CH_000039,"Rodriguez, David and Stewart",53022.01,Part-Time,2017-08-17,Approved,Johnson Inc,50K-75K,Community pharmacist,Contract,Paulport,Night,14.27,2024-05-25,2026-10-09,2016-03-27
APP_000135,FAM_000386,CH_004949,Harvey Inc,147797.51,Part-Time,2017-09-29,Reviewed,"Armstrong, Joseph and Jones",25K-50K,"Psychologist, forensic",Employed,New Debratown,Day,31.4,2019-08-20,2025-12-25,2021-06-20
APP_000136,FAM_000025,CH_009695,Morris-Carney,32195.87,Full-Time,2021-04-13,Approved,Love PLC,25K-50K,Holiday representative,Contract,Morrowmouth,Night,38.24,2017-02-09,2026-07-09,2023-03-07
APP_000137,FAM_001394,CH_003045,Gordon and Sons,113722.22,Part-Time,2021-06-27,Reviewed,Glover-Morton,50K-75K,Technical sales engineer,Unemployed,West Caseyshire,Flexible,54.37,2017-04-16,2026-07-03,2016-09-30
APP_000138,FAM_001011,CH_009197,Osborne Group,132236.98,Part-Time,2018-10-22,Reviewed,Weiss Ltd,<25K,Rural practice surveyor,Part-Time,Beckyland,Rotational,24.46,2020-08-19,2026-03-19,2021-09-18
APP_000139,FAM_001246,CH_006529,Thornton-Carson,95266.63,Full-Time,2018-06-02,Reviewed,"Burns, Moreno and Murphy",25K-50K,Nutritional therapist,Part-Time,New William,Night,39.44,2020-10-08,2026-08-11,2017-06-02
APP_000140,FAM_000768,CH_007647,"Robbins, Evans and Rodriguez",96870.93,Full-Time,2015-12-14,Rejected,"Robinson, James and Goodwin",<25K,"Conservator, museum/gallery",Part-Time,Lake Barbarafort,Day,54.79,2019-05-11,2026-05-14,2017-11-11
APP_000141,FAM_000374,CH_009337,Robinson-Taylor,66947.21,Part-Time,2022-01-25,Reviewed,Cannon-Tyler,>100K,Intelligence analyst,Part-Time,East Heatherland,Flexible,23.14,2021-10-21,2026-03-05,2020-07-06
APP_000142,FAM_000835,CH_005503,Booth-Hernandez,69213.08,Seasonal,2021-03-08,Submitted,Maldonado LLC,>100K,"Surveyor, minerals",Unemployed,Ericaview,Rotational,22.13,2017-10-21,2025-12-19,2020-08-29
APP_000143,FAM_000739,CH_000661,Mathews Inc,127802.77,Seasonal,2020-09-17,Rejected,Hunter-Banks,>100K,Petroleum engineer,Contract,Lake Teresaland,Rotational,29.98,2021-07-21,2026-09-24,2019-09-17
APP_000144,FAM_002916,CH_000995,Hoffman-Mann,101945.54,Full-Time,2022-05-07,Reviewed,Foster-Diaz,25K-50K,"Solicitor, Scotland",Employed,Port Robertborough,Night,46.86,2020-06-27,2026-09-18,2023-01-06
APP_000145,FAM_002344,CH_006219,Smith LLC,88663.28,Part-Time,2025-08-14,Approved,Howell-Cooper,<25K,"Surveyor, mining",Contract,South Johnchester,Day,34.18,2015-12-25,2026-04-25,2021-10-08
APP_000146,FAM_002371,CH_002649,"Schmidt, Rodriguez and Castillo",69861.3,Seasonal,2023-12-12,Submitted,Lindsey-Crawford,50K-75K,Youth worker,Unemployed,East Richardside,Night,29.31,2019-11-20,2026-09-30,2019-01-06
APP_000147,FAM_001871,CH_005809,Taylor Ltd,19218.43,Part-Time,2017-11-30,Rejected,"Hughes, Chaney and Romero",50K-75K,Drilling engineer,Contract,Port David,Rotational,22.18,2017-09-15,2026-06-30,2022-12-28
APP_000148,FAM_000546,CH_004492,"Delgado, Larson and Rocha",80524.89,Seasonal,2021-09-06,Reviewed,Roberts-Lee,<25K,"Physicist, medical",Employed,East Matthewshire,Day,53.58,2021-05-24,2026-08-18,2022-06-10
APP_000149,FAM_001768,CH_005633,Valentine Ltd,47266.2,Part-Time,2025-05-31,Reviewed,Mcclain-Baker,50K-75K,"Education officer, community",Unemployed,New Brandon,Night,32.85,2025-06-08,2025-11-29,2017-07-07
APP_000150,FAM_002785,CH_002218,"Armstrong, Rocha and Carroll",137080.0,Seasonal,2016-11-24,Submitted,"Rowe, Hobbs and Hill",<25K,Armed forces training and education officer,Contract,New Kristaland,Flexible,30.75,2016-08-07,2026-08-08,2021-07-01
APP_000151,FAM_001919,CH_005782,Taylor and Sons,111814.87,Contract,2016-04-13,Reviewed,"Bass, Moses and Dickerson",>100K,Archaeologist,Part-Time,Larrybury,Flexible,23.62,2020-12-27,2026-08-27,2023-06-20
APP_000152,FAM_002410,CH_003779,Cook PLC,12023.82,Part-Time,2018-07-17,Reviewed,Johnston-Matthews,>100K,"Programmer, applications",Part-Time,Clarkshire,Rotational,21.97,2016-10-10,2026-11-01,2023-12-25
APP_000153,FAM_000830,CH_001065,Morales Ltd,140265.67,Seasonal,2025-01-04,Approved,"Watson, Wilson and Wong",50K-75K,Surgeon,Unemployed,Cooperbury,Night,40.44,2023-11-08,2026-02-28,2020-10-08
APP_000154,FAM_001174,CH_002776,Chavez Ltd,14912.73,Full-Time,2025-03-25,Submitted,Mills PLC,<25K,Passenger transport manager,Employed,New Christina,Day,40.07,2021-06-23,2026-11-08,2021-09-27
APP_000155,FAM_001727,CH_001080,"Smith, Taylor and Baker",29116.93,Part-Time,2022-08-25,Approved,"Reed, Shelton and Hunt",50K-75K,"Therapist, sports",Contract,West Stephanie,Flexible,38.79,2017-08-11,2026-03-10,2017-09-21
APP_000156,FAM_002252,CH_008874,Ramsey-Burton,27838.32,Full-Time,2023-02-11,Submitted,Taylor PLC,<25K,Radio producer,Part-Time,Kaiserberg,Rotational,38.8,2019-09-16,2025-11-20,2022-04-27
APP_000157,FAM_000338,CH_003759,Howard-Todd,18441.22,Part-Time,2020-04-18,Reviewed,Drake-Bennett,50K-75K,Contractor,Unemployed,New Cheyennestad,Night,37.73,2021-07-24,2026-06-02,2025-11-02
APP_000158,FAM_001149,CH_001276,"Ruiz, Moss and Weiss",65814.69,Contract,2020-10-09,Submitted,Sloan-Drake,<25K,Civil Service administrator,Contract,Peckton,Night,35.02,2023-06-06,2026-06-01,2025-10-18
APP_000159,FAM_002803,CH_009487,"Morales, Howard and Young",84355.41,Part-Time,2015-11-17,Submitted,"Small, Sampson and Ruiz",<25K,"Teacher, secondary school",Part-Time,Lake Danielfort,Flexible,17.64,2016-04-10,2025-11-20,2021-07-11
APP_000160,FAM_001396,CH_006459,"King, Holmes and Gibson",149275.79,Part-Time,2023-06-11,Approved,Mcdowell LLC,50K-75K,Broadcast engineer,Employed,Mercadomouth,Day,56.87,2016-01-09,2026-02-13,2016-12-09
APP_000161,FAM_002500,CH_004205,"Oconnor, Jones and Hall",25226.95,Full-Time,2019-01-16,Submitted,Howell Group,>100K,Hydrographic surveyor,Contract,Gibbsmouth,Flexible,59.21,2019-09-02,2026-08-11,2024-08-01
APP_000162,FAM_000994,CH_003258,Reynolds LLC,35469.82,Contract,2025-05-27,Approved,"Franco, Kline and Wilson",>100K,"Therapist, horticultural",Employed,East Tiffany,Flexible,22.14,2025-11-11,2026-08-07,2019-05-12
APP_000163,FAM_000432,CH_002726,Mathews-Cruz,104277.57,Full-Time,2018-01-29,Rejected,"Jackson, Conley and Santana",25K-50K,Water engineer,Employed,Lake Angelafort,Rotational,57.86,2019-09-14,2025-11-27,2020-04-23
APP_000164,FAM_000182,CH_007694,Salinas LLC,51605.85,Contract,2025-05-20,Submitted,Taylor-Lee,25K-50K,"Producer, radio",Contract,Port Dawn,Flexible,51.39,2019-01-13,2026-04-29,2019-12-12
APP_000165,FAM_000087,CH_008977,"Jensen, Molina and Gutierrez",86945.69,Seasonal,2018-03-02,Submitted,"Tran, Haynes and Peters",25K-50K,"Geneticist, molecular",Unemployed,Tylerport,Day,20.34,2016-07-25,2026-06-23,2022-11-30
APP_000166,FAM_000630,CH_008995,"Glass, Byrd and Fleming",71633.4,Full-Time,2018-12-19,Approved,Wood Group,<25K,Sports coach,Contract,Brianmouth,Rotational,35.52,2020-07-17,2026-03-11,2018-11-10
APP_000167,FAM_000748,CH_001389,Calderon-Jensen,143928.87,Full-Time,2023-11-04,Reviewed,Griffith-Robertson,<25K,"Clinical scientist, histocompatibility and immunogenetics",Unemployed,Peggybury,Day,11.93,2019-07-11,2026-07-17,2021-02-27
APP_000168,FAM_002510,CH_002865,Perry Ltd,117566.92,Seasonal,2018-10-15,Approved,"Johnson, Hunter and Wright",50K-75K,Charity officer,Part-Time,Lake David,Rotational,53.78,2018-10-02,2026-03-05,2025-07-06
APP_000169,FAM_002179,CH_008230,"Allen, Davis and Smith",125310.93,Seasonal,2019-06-09,Rejected,Edwards-Robinson,>100K,Manufacturing engineer,Part-Time,South Timothy,Flexible,28.43,2022-12-06,2026-04-06,2024-02-09
APP_000170,FAM_000935,CH_001539,"Jones, Villegas and Walker",103572.09,Part-Time,2023-12-07,Rejected,Freeman-Moore,<25K,Chief of Staff,Unemployed,North Sarah,Flexible,25.51,2025-10-10,2026-05-09,2024-04-05
APP_000171,FAM_002814,CH_006182,Mcneil PLC,125328.21,Seasonal,2023-01-16,Approved,"Smith, Quinn and Smith",25K-50K,Public relations officer,Unemployed,Port Robertborough,Day,34.12,2019-07-26,2026-05-01,2025-07-25
APP_000172,FAM_002420,CH_009615,"Mccoy, Evans and Romero",85109.97,Seasonal,2019-10-07,Reviewed,Hill-Reynolds,25K-50K,Archaeologist,Unemployed,East Barbara,Flexible,17.59,2016-04-02,2026-03-25,2022-06-19
APP_000173,FAM_001662,CH_000998,Reese Inc,24340.04,Seasonal,2022-05-04,Approved,Harmon and Sons,25K-50K,Social researcher,Contract,Martineztown,Night,42.82,2024-03-04,2026-06-04,2024-01-30
APP_000174,FAM_000102,CH_005023,"Stevens, Carpenter and Maxwell",37249.37,Contract,2024-07-23,Rejected,Ortiz-Castillo,50K-75K,"Designer, furniture",Unemployed,Robertport,Rotational,21.74,2022-10-12,2026-06-19,2016-02-16
APP_000175,FAM_001619,CH_005896,"Kelly, Hart and Oconnor",40681.16,Seasonal,2022-10-31,Submitted,Avila-Simmons,>100K,Illustrator,Part-Time,South Teresahaven,Rotational,33.93,2019-01-19,2026-04-17,2022-05-28
APP_000176,FAM_001401,CH_004847,Padilla-Jackson,44451.75,Full-Time,2017-03-19,Submitted,"Durham, Fletcher and Silva",>100K,Community pharmacist,Employed,Williamsstad,Day,38.79,2019-05-22,2026-09-02,2025-06-13
APP_000177,FAM_000499,CH_006137,Jones and Sons,129189.01,Part-Time,2023-11-11,Rejected,Johnson and Sons,25K-50K,Hotel manager,Contract,South Laura,Day,34.48,2025-07-06,2026-05-28,2016-06-10
APP_000178,FAM_002239,CH_009949,Munoz Group,104675.56,Contract,2017-06-13,Submitted,"Dunlap, Hunt and Aguilar",<25K,Best boy,Employed,New Christopherstad,Day,58.25,2020-10-07,2026-03-16,2017-08-21
APP_000179,FAM_000337,CH_002775,Anderson-Martinez,114672.83,Part-Time,2016-06-02,Rejected,Harris Group,50K-75K,Accommodation manager,Employed,Sheltonport,Day,56.86,2024-11-26,2026-10-29,2023-12-13
APP_000180,FAM_001024,CH_000206,Finley-Phillips,34749.1,Full-Time,2023-02-09,Reviewed,Ortiz-Doyle,<25K,"Producer, radio",Employed,North Yolandaton,Rotational,16.8,2022-05-22,2025-12-27,2023-11-19
APP_000181,FAM_000912,CH_008575,Smith Group,138198.28,Full-Time,2020-05-23,Reviewed,"Peterson, Perkins and Wright",>100K,Energy engineer,Contract,Stephenhaven,Night,57.71,2023-09-24,2026-01-11,2018-02-04
APP_000182,FAM_002113,CH_008359,Anderson PLC,25838.57,Part-Time,2023-09-16,Submitted,Blake-Miller,>100K,Medical secretary,Contract,Amyport,Rotational,18.11,2019-11-27,2026-07-11,2021-09-30
APP_000183,FAM_000739,CH_001953,Gonzalez-King,96047.2,Part-Time,2023-05-30,Rejected,"Fields, Gray and Bolton",25K-50K,Town planner,Part-Time,Port Brettport,Night,36.69,2016-12-06,2026-03-03,2019-03-07
APP_000184,FAM_002980,CH_009054,Harris-Conway,125724.31,Part-Time,2025-10-24,Reviewed,Martin Ltd,<25K,Youth worker,Contract,New Gregory,Flexible,18.55,2019-11-27,2026-05-24,2016-08-09
APP_000185,FAM_000762,CH_004413,Dodson-Roberts,28410.03,Part-Time,2016-05-20,Submitted,Miller Group,<25K,Senior tax professional/tax inspector,Contract,Beckerville,Flexible,48.44,2019-04-23,2026-09-12,2017-06-15
APP_000186,FAM_002568,CH_006235,Morrison LLC,11799.36,Full-Time,2021-07-03,Rejected,Lee-Anderson,<25K,Veterinary surgeon,Employed,Michelleside,Rotational,10.82,2023-05-29,2026-06-09,2023-03-06
APP_000187,FAM_001120,CH_007302,"Green, Velasquez and Rose",79654.92,Contract,2020-09-21,Rejected,"Johnson, Smith and Gray",>100K,Hydrologist,Part-Time,New Laurastad,Rotational,52.35,2020-06-11,2026-09-03,2018-08-21
APP_000188,FAM_001125,CH_004864,West-Tyler,22895.72,Contract,2024-10-18,Submitted,"Scott, Lutz and Duke",>100K,"Optician, dispensing",Employed,Lake Dillonbury,Flexible,18.39,2019-10-16,2026-01-05,2020-12-16
APP_000189,FAM_002449,CH_005039,Hartman and Sons,73350.59,Part-Time,2018-02-04,Rejected,"Faulkner, Rodriguez and Hill",<25K,Materials engineer,Unemployed,Lake Anthony,Rotational,23.64,2018-03-05,2026-08-02,2020-05-03
APP_000190,FAM_000521,CH_009270,Hart-Fisher,85139.9,Part-Time,2017-07-13,Approved,Johnson Inc,<25K,Careers adviser,Employed,Williamstad,Day,50.54,2023-10-11,2026-04-09,2018-02-07
APP_000191,FAM_002929,CH_009137,Jackson Ltd,37730.8,Contract,2019-11-03,Approved,"Ortega, Warren and Gray",<25K,Fisheries officer,Contract,Higginsland,Flexible,37.56,2017-02-09,2026-03-30,2016-07-08
APP_000192,FAM_001149,CH_005162,Wilson-Bradley,143150.53,Contract,2021-03-11,Submitted,"Rodriguez, Hill and Barrett",<25K,Customer service manager,Employed,Port Samanthachester,Night,22.28,2015-11-26,2026-09-13,2016-01-10
APP_000193,FAM_001266,CH_009894,"Johnson, Hardy and Cobb",26213.1,Full-Time,2021-03-16,Reviewed,Colon Inc,25K-50K,Stage manager,Part-Time,Frankton,Rotational,12.22,2025-07-25,2026-07-10,2017-05-03
APP_000194,FAM_000736,CH_008733,"King, Haley and Johnson",18854.16,Contract,2024-03-20,Reviewed,"Lopez, Powers and Collier",50K-75K,Ergonomist,Unemployed,Langchester,Night,22.43,2017-08-19,2026-04-15,2016-07-29
APP_000195,FAM_001176,CH_004166,Williams-Norman,133941.75,Part-Time,2017-12-31,Reviewed,Acosta Group,>100K,"Scientist, physiological",Employed,New Andrew,Day,49.19,2018-03-04,2026-06-20,2020-05-10
APP_000196,FAM_002612,CH_002029,"Williams, James and Blanchard",29771.84,Contract,2018-10-13,Submitted,Hill LLC,>100K,Barista,Unemployed,North Sandra,Day,31.32,2021-03-10,2025-12-25,2018-05-03
APP_000197,FAM_002410,CH_000084,Nolan Group,15757.86,Seasonal,2017-02-19,Reviewed,Bautista-Sutton,25K-50K,Customer service manager,Employed,North Garyfort,Flexible,59.06,2022-02-03,2026-06-01,2024-01-15
APP_000198,FAM_000358,CH_007841,"Cannon, Coffey and Quinn",99729.25,Part-Time,2025-03-14,Approved,Clark-Allen,50K-75K,Clinical cytogeneticist,Part-Time,Mossport,Rotational,55.09,2021-11-13,2026-01-09,2016-04-25
APP_000199,FAM_002318,CH_006445,Williams-Jensen,90803.32,Seasonal,2022-05-16,Rejected,"Russell, Shah and Harvey",25K-50K,Technical brewer,Contract,Hayesshire,Flexible,36.54,2025-03-11,2026-06-12,2022-09-19
APP_000200,FAM_002128,CH_009056,Cunningham-Dickerson,119415.43,Seasonal,2016-03-12,Submitted,"Hall, Brown and Thornton",<25K,"Surveyor, minerals",Contract,Edwardmouth,Day,16.35,2016-01-14,2026-05-22,2017-02-28
APP_000201,FAM_001065,CH_006680,Bolton-Ramirez,89856.05,Seasonal,2022-12-15,Rejected,Brown Inc,<25K,"Designer, graphic",Employed,Port Mary,Day,39.73,2022-04-09,2026-04-15,2024-09-17
APP_000202,FAM_001565,CH_000756,Williams Ltd,99410.71,Part-Time,2018-10-26,Rejected,Kirby and Sons,50K-75K,Systems analyst,Employed,Acostamouth,Night,11.54,2022-06-02,2026-11-09,2017-10-21
APP_000203,FAM_000898,CH_008562,Schultz and Sons,72562.57,Contract,2023-11-29,Reviewed,Gonzalez-Wright,>100K,Agricultural engineer,Contract,Peterside,Flexible,52.18,2021-04-14,2026-06-19,2017-03-12
APP_000204,FAM_001767,CH_009839,"Scott, Harris and Ward",11283.58,Seasonal,2017-06-15,Approved,"Smith, Watson and Greene",25K-50K,Sports administrator,Part-Time,Timothyshire,Rotational,12.1,2023-11-26,2026-07-18,2025-01-14
APP_000205,FAM_001014,CH_006812,"Lindsey, Lewis and Turner",14581.57,Full-Time,2021-02-08,Approved,Henderson Ltd,25K-50K,Theatre director,Employed,West Stacie,Rotational,46.5,2021-10-10,2026-04-11,2021-06-08
APP_000206,FAM_001951,CH_008696,Wilcox Group,130484.56,Seasonal,2023-11-07,Approved,Jones Ltd,<25K,Claims inspector/assessor,Employed,Tonihaven,Night,36.78,2018-02-25,2025-12-14,2019-08-11
APP_000207,FAM_002612,CH_000945,Mcmillan-Perkins,40826.96,Seasonal,2016-05-09,Approved,Leon Group,<25K,"Teacher, early years/pre",Part-Time,East Carrie,Night,17.05,2024-01-03,2026-06-03,2016-06-06
APP_000208,FAM_001324,CH_006326,"Gregory, Williams and Jones",144387.28,Full-Time,2025-04-11,Rejected,Baldwin LLC,<25K,Food technologist,Unemployed,Nataliechester,Day,33.04,2018-01-04,2026-03-01,2019-02-10
APP_000209,FAM_001683,CH_006158,Sweeney-Sims,103718.53,Part-Time,2025-01-08,Reviewed,"Miller, Mitchell and Edwards",50K-75K,Physiological scientist,Contract,Ericport,Day,54.51,2024-05-24,2026-08-19,2018-06-15
APP_000210,FAM_000667,CH_007167,Skinner-Ashley,122208.12,Full-Time,2016-11-11,Submitted,Torres-Dunlap,<25K,"Teacher, special educational needs",Contract,Tanyashire,Day,29.74,2023-10-17,2026-08-04,2024-07-24
APP_000211,FAM_001667,CH_006947,Lopez PLC,104361.67,Contract,2018-12-24,Submitted,Odonnell-Oneill,50K-75K,Copy,Unemployed,Leahtown,Rotational,57.66,2018-01-12,2026-08-04,2019-12-15
APP_000212,FAM_002664,CH_003720,Lee Group,135386.49,Part-Time,2018-03-12,Submitted,Bell-Friedman,<25K,"Programmer, systems",Unemployed,Lake Tylerside,Flexible,16.0,2021-06-17,2026-02-07,2019-07-21
APP_000213,FAM_000318,CH_002707,Daugherty PLC,42606.16,Seasonal,2025-04-25,Reviewed,Bass-Smith,>100K,Broadcast journalist,Unemployed,Watsonberg,Flexible,44.32,2024-11-18,2026-09-05,2017-09-09
APP_000214,FAM_000739,CH_000672,"Harris, Olson and Hughes",107598.7,Full-Time,2018-07-18,Submitted,Smith-Harris,<25K,"Production assistant, radio",Unemployed,Susanborough,Night,21.58,2023-03-19,2026-09-29,2020-01-23
APP_000215,FAM_000453,CH_006484,"Wall, Sandoval and Freeman",119494.57,Seasonal,2024-10-27,Approved,Shepherd Group,25K-50K,Youth worker,Contract,Warrenview,Flexible,24.76,2019-08-21,2025-12-15,2025-06-17
APP_000216,FAM_000997,CH_006351,Martin Ltd,89622.78,Part-Time,2019-04-27,Reviewed,"Thomas, Randolph and Rivera",25K-50K,"Programmer, applications",Employed,Port Seanbury,Flexible,41.07,2022-08-02,2026-08-09,2022-05-28
APP_000217,FAM_001687,CH_005159,"Johnson, Lamb and White",147730.79,Contract,2018-05-25,Approved,Pacheco Group,<25K,Forensic psychologist,Employed,South Karen,Day,29.0,2025-10-13,2026-02-18,2018-09-28
