campaign_id,event_id,campaign_name,channel,budget,start_date,end_date,success_rate,budget_amount,expenditure_amount,utilization_percent,grant_amount,donations_received,fund_balance,reimbursement_claims,claim_status,payment_date,audit_flag,reporting_period,financial_manager,data_load_timestamp
CMP_000104,EVT_001697,Cloned 6thgeneration alliance,Email,47810.02,2017-08-18,2025-11-28,11.7,3840043.33,3327946.09,127.88,604846.78,104131.58,84388.07,29,Pending,2019-01-18,Y,FY2021-Q1,Jason Golden,2025-11-14 15:16:57.948035
CMP_000105,EVT_000416,Open-source analyzing leverage,TV,75016.33,2016-02-06,2026-01-14,0.71,2052507.4,3942912.77,48.59,1306292.66,134891.03,57003.77,0,Rejected,2020-07-03,N,FY2024-Q1,Mary Gibson,2025-11-14 15:16:57.948035
CMP_000106,EVT_001019,Optimized 4thgeneration moderator,SMS,21059.27,2023-09-13,2026-03-31,12.94,2534374.85,1513554.8,142.21,1056248.9,402196.47,50386.38,39,Pending,2021-04-22,N,FY2023-Q3,Martin Morris,2025-11-14 15:16:57.948035
CMP_000107,EVT_000024,Profound interactive attitude,Social,166662.44,2020-12-08,2026-10-07,58.01,4557699.14,2543092.69,70.76,1949349.97,394584.08,-39170.39,6,Pending,2017-02-21,N,FY2021-Q2,Patrick Richmond,2025-11-14 15:16:57.948035
CMP_000108,EVT_001767,Synergistic context-sensitive software,SMS,295792.67,2024-11-12,2026-09-02,95.07,2126565.42,310748.74,62.31,1002023.93,274752.05,-40812.27,44,Approved,2021-06-21,N,FY2020-Q3,James Hicks,2025-11-14 15:16:57.948035
CMP_000109,EVT_000715,Integrated context-sensitive standardization,Radio,435905.27,2017-12-30,2026-05-10,69.89,4548673.49,1816481.33,172.07,1735308.55,493539.78,425507.22,12,Rejected,2023-03-07,Y,FY2022-Q1,Frank Blair,2025-11-14 15:16:57.948035
CMP_000110,EVT_000543,Versatile intangible protocol,TV,22205.59,2024-03-02,2026-04-03,46.04,4294289.19,913496.38,175.84,665632.41,192749.38,42723.23,43,Rejected,2016-09-04,N,FY2023-Q3,Joshua Oneal,2025-11-14 15:16:57.948035
CMP_000111,EVT_000323,Quality-focused bottom-line definition,Radio,372906.38,2021-03-16,2026-06-29,77.2,4242302.2,1578904.45,109.07,215200.95,292309.0,396399.99,16,Pending,2021-04-17,N,FY2022-Q1,Christine Webb,2025-11-14 15:16:57.948035
CMP_000112,EVT_001273,Stand-alone encompassing orchestration,Social,182985.74,2017-01-28,2026-01-15,48.47,1604030.55,986763.7,155.8,744105.65,84848.22,-96319.97,27,Approved,2017-01-29,N,FY2024-Q1,Tommy Morales,2025-11-14 15:16:57.948035
CMP_000113,EVT_000506,Ameliorated modular portal,Social,305919.69,2017-05-13,2026-03-01,2.87,1570765.97,3570497.29,119.72,759108.73,215338.07,44456.71,17,Rejected,2020-09-09,N,FY2024-Q4,Linda Lang,2025-11-14 15:16:57.948035
CMP_000114,EVT_001434,Grass-roots heuristic software,TV,83707.29,2018-05-13,2026-01-18,20.55,4557008.3,3520170.84,140.11,334414.56,173438.22,475079.94,8,Rejected,2021-08-18,Y,FY2022-Q2,Samantha Garcia,2025-11-14 15:16:57.948035
CMP_000115,EVT_001149,Front-line tangible open system,Social,44966.15,2023-12-18,2026-01-27,95.23,2313823.94,1515069.33,172.1,446985.78,296042.97,392568.42,15,Pending,2020-12-09,Y,FY2022-Q2,Nathaniel Bullock,2025-11-14 15:16:57.948035
CMP_000116,EVT_000272,Focused clear-thinking interface,TV,265570.9,2022-11-09,2026-06-11,95.1,4476508.75,1165243.07,17.92,1161482.17,98539.34,246265.22,35,Approved,2024-05-14,N,FY2020-Q3,Charles Huerta,2025-11-14 15:16:57.948035
CMP_000117,EVT_000123,Front-line eco-centric matrices,TV,141189.17,2023-02-01,2026-05-23,23.57,2704283.51,3497763.13,190.83,852154.03,34821.79,74246.47,12,Pending,2016-12-30,N,FY2021-Q2,Kristin Vaughn,2025-11-14 15:16:57.948035
CMP_000118,EVT_000149,Phased methodical installation,Email,172393.69,2019-11-30,2025-11-24,9.14,240037.31,1644713.12,52.87,1569440.7,465886.24,219507.48,8,Rejected,2018-10-25,N,FY2025-Q1,Jose Garcia,2025-11-14 15:16:57.948035
CMP_000119,EVT_000082,Sharable needs-based service-desk,Email,194256.0,2019-06-25,2026-04-28,63.25,488876.77,3817083.22,23.19,1747949.53,28830.11,361020.11,30,Pending,2021-02-01,N,FY2025-Q3,Patricia Mcdaniel,2025-11-14 15:16:57.948035
CMP_000120,EVT_000069,Multi-tiered coherent product,SMS,71689.95,2017-12-16,2026-02-27,94.49,3877422.8,3156937.53,3.78,1575548.64,313142.55,434940.45,44,Rejected,2017-11-10,Y,FY2021-Q1,Mike Ross,2025-11-14 15:16:57.948035
CMP_000121,EVT_001296,Universal fresh-thinking knowledge user,Radio,353197.9,2022-06-29,2026-05-01,28.39,3226708.68,3207466.43,178.35,418214.58,35830.47,457893.55,43,Approved,2020-03-12,N,FY2023-Q4,Jason Singh,2025-11-14 15:16:57.948035
CMP_000122,EVT_000662,Synergistic bifurcated extranet,TV,322171.0,2016-03-15,2026-04-21,96.65,3952326.35,2145491.82,110.03,668326.92,454291.78,468223.67,9,Pending,2020-12-03,Y,FY2024-Q3,Ricky Christensen,2025-11-14 15:16:57.948035
CMP_000123,EVT_001149,Re-contextualized bottom-line customer loyalty,SMS,180290.77,2024-07-02,2026-10-11,37.58,3926056.31,2524001.32,186.05,398155.75,398585.11,461022.15,43,Rejected,2024-08-05,Y,FY2025-Q3,Jordan Gardner,2025-11-14 15:16:57.948035
CMP_000124,EVT_000625,Extended bottom-line time-frame,SMS,328459.14,2023-11-11,2026-01-29,97.29,1550695.5,267084.01,44.15,1169381.36,203788.42,-47630.05,21,Rejected,2016-04-01,N,FY2025-Q2,Madeline Sims,2025-11-14 15:16:57.948035
CMP_000125,EVT_000869,De-engineered impactful help-desk,TV,97450.02,2018-03-07,2026-01-05,76.07,4621486.9,2620618.39,64.42,109000.16,55322.25,-63336.21,8,Approved,2022-05-05,Y,FY2025-Q2,Thomas Higgins,2025-11-14 15:16:57.948035
CMP_000126,EVT_000002,Self-enabling scalable instruction set,TV,210947.77,2017-01-17,2026-01-22,78.39,4516597.81,2831781.76,145.32,204890.54,61277.97,20727.96,6,Approved,2016-12-23,Y,FY2025-Q4,April Stevens,2025-11-14 15:16:57.948035
CMP_000127,EVT_000553,Re-engineered maximized frame,SMS,75377.69,2024-04-21,2026-03-12,5.0,2222648.21,1245659.9,131.12,324556.13,455984.1,179587.0,1,Approved,2017-12-17,Y,FY2024-Q4,Paula Rodriguez,2025-11-14 15:16:57.948035
CMP_000128,EVT_001436,User-friendly 6thgeneration projection,Social,34331.98,2019-02-06,2026-01-27,94.37,250053.26,1756877.73,55.79,695033.62,122982.11,8403.98,8,Pending,2021-10-30,N,FY2024-Q2,Wendy Jenkins,2025-11-14 15:16:57.948035
CMP_000129,EVT_000708,Mandatory reciprocal matrices,Email,132883.16,2023-10-30,2026-05-13,2.95,3501480.6,2475812.91,8.75,666728.08,95398.68,316245.39,29,Approved,2016-03-07,N,FY2024-Q2,Lisa Gillespie,2025-11-14 15:16:57.948035
CMP_000130,EVT_000821,Operative impactful matrix,Email,144505.48,2016-10-11,2026-01-18,27.13,15359.28,2470175.36,37.38,1271462.54,335988.36,47878.96,32,Rejected,2018-10-17,Y,FY2025-Q2,William Smith,2025-11-14 15:16:57.948035
CMP_000131,EVT_000306,Reverse-engineered responsive initiative,Radio,26657.77,2020-05-04,2026-02-04,79.38,3136419.52,1041609.67,155.88,1398115.28,282142.09,341113.32,6,Pending,2024-09-01,N,FY2020-Q4,Norman Smith,2025-11-14 15:16:57.948035
CMP_000132,EVT_000270,Future-proofed radical policy,SMS,269526.68,2018-07-13,2026-04-20,13.48,3448291.66,2946322.44,42.42,1062536.1,446896.78,123710.99,8,Approved,2023-05-26,Y,FY2020-Q1,Julie Wright,2025-11-14 15:16:57.948035
CMP_000133,EVT_001887,Grass-roots client-driven flexibility,TV,315870.32,2022-12-31,2026-06-15,70.62,209425.97,406558.35,132.3,1191725.14,247967.17,157388.2,43,Rejected,2023-07-12,Y,FY2025-Q4,Sean Sullivan,2025-11-14 15:16:57.948035
CMP_000134,EVT_001382,Expanded interactive process improvement,TV,284412.43,2025-04-14,2025-12-24,43.04,4814390.25,1681301.92,111.35,81153.42,343655.7,240998.39,40,Pending,2019-08-09,Y,FY2025-Q4,Daniel Shaw,2025-11-14 15:16:57.948035
CMP_000135,EVT_001901,Exclusive multimedia benchmark,TV,399702.74,2019-03-04,2026-03-05,2.88,4653984.3,276295.19,136.56,1780654.77,90443.07,363777.44,1,Rejected,2022-07-26,N,FY2021-Q1,Kristin Cruz,2025-11-14 15:16:57.948035
CMP_000136,EVT_000336,Organic reciprocal leverage,Social,276228.67,2025-05-10,2026-08-06,94.17,2090986.57,822644.37,5.0,300493.1,286230.55,161963.03,1,Pending,2019-03-05,Y,FY2025-Q4,Elizabeth Patel,2025-11-14 15:16:57.948035
CMP_000137,EVT_000490,Cloned asymmetric support,Social,422316.76,2024-07-24,2025-11-26,91.61,2291109.42,1681617.37,58.31,800003.05,154517.97,374345.4,32,Pending,2019-09-05,N,FY2020-Q4,Scott Sharp,2025-11-14 15:16:57.948035
CMP_000138,EVT_000445,Advanced zero tolerance Local Area Network,TV,283338.94,2016-07-15,2026-07-20,15.38,2525285.17,2616572.32,65.52,1751363.82,359814.77,112865.52,9,Pending,2021-06-30,N,FY2022-Q3,Sarah Kelly,2025-11-14 15:16:57.948035
CMP_000139,EVT_000097,Multi-tiered 4thgeneration algorithm,Social,114691.71,2020-01-16,2026-07-06,34.43,3315434.63,913559.98,133.98,1682045.3,326839.93,8112.38,2,Pending,2024-09-21,N,FY2023-Q2,Dawn Davis,2025-11-14 15:16:57.948035
CMP_000140,EVT_000064,Down-sized context-sensitive flexibility,Email,29415.32,2017-08-02,2026-09-22,5.39,4856723.87,2013691.43,185.82,324397.68,321627.1,408943.01,47,Pending,2021-01-11,Y,FY2024-Q1,Whitney Myers,2025-11-14 15:16:57.948035
CMP_000141,EVT_000795,Pre-emptive exuding neural-net,Radio,212705.97,2019-08-01,2026-08-19,45.84,2022255.26,1341430.88,13.19,188657.9,478578.84,10293.46,12,Rejected,2024-05-14,N,FY2024-Q1,Hannah Andrade,2025-11-14 15:16:57.948035
CMP_000142,EVT_001485,Triple-buffered multimedia process improvement,Social,300230.41,2024-05-05,2026-05-31,21.22,1795763.19,1191242.48,57.29,1152574.4,160325.15,184097.15,9,Approved,2025-09-15,N,FY2023-Q1,Cassandra Rasmussen,2025-11-14 15:16:57.948035
CMP_000143,EVT_000767,Reactive methodical access,Radio,221891.37,2016-04-10,2025-12-15,90.79,557136.3,3601424.09,115.27,637676.13,242503.28,7236.93,24,Approved,2024-05-04,Y,FY2025-Q4,Brittany Reed,2025-11-14 15:16:57.948035
CMP_000144,EVT_001095,Grass-roots encompassing leverage,TV,47551.75,2025-04-07,2026-08-23,64.95,2463734.74,1517462.72,19.95,302738.01,393739.18,281546.88,33,Approved,2021-03-31,Y,FY2025-Q2,Vanessa Snyder,2025-11-14 15:16:57.948035
CMP_000145,EVT_000610,Open-source directional circuit,Email,233122.57,2016-04-19,2025-11-26,79.57,1102172.18,2784236.49,137.72,1503247.8,48322.9,-25960.59,29,Rejected,2020-10-16,N,FY2020-Q3,Kristin Yoder,2025-11-14 15:16:57.948035
CMP_000146,EVT_000364,Persistent holistic success,Email,135303.84,2016-11-06,2026-07-29,59.61,2196415.55,1674083.37,165.1,1969913.66,365897.88,-57617.82,9,Approved,2024-03-10,Y,FY2020-Q1,Linda Lewis,2025-11-14 15:16:57.948035
CMP_000147,EVT_001402,Open-source intermediate functionalities,Email,487228.43,2018-02-02,2026-08-15,70.0,629477.3,9603.13,59.61,1369930.15,216231.68,-55390.12,21,Pending,2022-08-04,N,FY2023-Q1,George Williams,2025-11-14 15:16:57.948035
CMP_000148,EVT_000736,Progressive 24hour budgetary management,SMS,293893.17,2024-10-10,2026-01-26,88.12,4440015.03,3487428.1,67.83,1841863.98,472440.53,368825.67,9,Rejected,2017-05-18,N,FY2020-Q1,Charles Smith PhD,2025-11-14 15:16:57.948035
CMP_000149,EVT_001980,Fully-configurable local parallelism,Email,169040.19,2024-01-17,2026-04-18,37.94,128952.98,1796159.82,26.0,81182.34,480903.6,453174.62,34,Pending,2021-04-04,N,FY2024-Q2,Jennifer Blankenship DDS,2025-11-14 15:16:57.948035
CMP_000150,EVT_001527,Extended content-based standardization,SMS,274108.53,2023-01-18,2026-02-28,93.96,2402175.23,2729079.5,172.39,340457.58,33096.9,228280.25,47,Rejected,2020-12-09,Y,FY2021-Q2,Kiara Kane,2025-11-14 15:16:57.948035
CMP_000151,EVT_001933,Optional needs-based throughput,Radio,451167.28,2017-08-25,2026-10-28,52.7,3074231.38,87596.22,146.97,780045.05,247875.7,88192.38,33,Pending,2022-12-04,Y,FY2025-Q4,Kelli Garcia,2025-11-14 15:16:57.948035
CMP_000152,EVT_001414,Team-oriented fault-tolerant implementation,Email,131196.45,2023-04-03,2025-12-25,62.44,4098785.82,3371971.23,127.8,347051.5,125206.21,484734.12,42,Rejected,2025-02-17,N,FY2020-Q3,Barbara Henry,2025-11-14 15:16:57.948035
CMP_000153,EVT_000544,Ameliorated solution-oriented functionalities,Email,130868.14,2024-10-18,2026-05-23,0.48,4362330.37,3454737.99,91.88,1408877.33,158215.67,283092.1,28,Approved,2017-05-02,Y,FY2020-Q2,Elizabeth Gonzalez,2025-11-14 15:16:57.948035
CMP_000154,EVT_000241,Triple-buffered client-driven flexibility,Email,442431.51,2022-05-18,2026-02-08,50.78,2147863.32,1295436.59,7.97,1814575.83,121833.2,437505.22,26,Pending,2021-04-02,Y,FY2024-Q3,Derrick Lawson,2025-11-14 15:16:57.948035
CMP_000155,EVT_001470,Streamlined upward-trending protocol,Email,499868.95,2018-11-08,2026-06-10,49.73,4607584.54,3285134.5,105.1,285752.78,194234.05,222174.0,6,Pending,2023-01-05,N,FY2023-Q2,Tracey Diaz,2025-11-14 15:16:57.948035
CMP_000156,EVT_001002,Phased regional matrix,Email,258879.92,2019-06-12,2026-07-12,47.1,27433.73,2900870.67,7.66,1914198.1,290988.6,246468.29,5,Pending,2023-03-04,Y,FY2023-Q4,Candice Gibbs,2025-11-14 15:16:57.948035
CMP_000157,EVT_000930,Total uniform encryption,Social,328540.64,2019-04-19,2026-08-31,91.29,1401679.57,3907970.48,179.75,586637.16,123573.69,215697.88,27,Rejected,2015-11-25,N,FY2025-Q3,Angela Cole,2025-11-14 15:16:57.948035
CMP_000158,EVT_001890,Distributed intangible hierarchy,Social,403093.87,2018-04-22,2026-03-06,85.93,4784260.78,2448883.51,138.05,202835.56,460955.1,215896.78,33,Approved,2019-04-07,N,FY2022-Q4,Jacqueline Rodriguez,2025-11-14 15:16:57.948035
CMP_000159,EVT_001686,Distributed executive challenge,Social,305662.4,2023-01-21,2026-07-02,53.89,1755168.57,1778669.97,126.64,1629169.11,8058.79,51965.47,7,Pending,2022-07-20,Y,FY2020-Q2,Sylvia Roberson,2025-11-14 15:16:57.948035
CMP_000160,EVT_000237,Diverse maximized migration,TV,301157.29,2017-11-30,2026-08-20,39.65,2161607.86,1732444.51,74.74,712676.12,52935.5,-1575.56,33,Pending,2022-05-01,Y,FY2024-Q2,Joyce Ball,2025-11-14 15:16:57.948035
CMP_000161,EVT_001040,Robust regional complexity,SMS,16670.65,2023-07-11,2026-11-10,2.26,2150445.98,646306.69,43.51,417943.69,412726.92,439981.52,14,Pending,2017-12-28,N,FY2023-Q2,Jonathan West,2025-11-14 15:16:57.948035
CMP_000162,EVT_001518,Implemented optimal data-warehouse,TV,55469.75,2024-08-16,2026-07-26,49.2,3613413.34,3996577.46,104.89,1974200.31,496023.96,202967.87,8,Approved,2021-03-08,N,FY2021-Q4,Anthony Howe,2025-11-14 15:16:57.948035
CMP_000163,EVT_001713,Re-contextualized neutral attitude,Radio,135628.52,2024-02-10,2026-06-19,44.68,205867.9,805229.1,162.1,964695.71,55136.08,-12931.54,29,Rejected,2016-08-06,N,FY2025-Q2,Kimberly Sampson,2025-11-14 15:16:57.948035
CMP_000164,EVT_000358,Virtual explicit algorithm,Social,452382.53,2018-03-12,2026-04-05,49.03,382925.59,3123813.36,152.01,1372808.18,31508.26,459159.75,31,Rejected,2024-11-24,Y,FY2025-Q1,David Sloan,2025-11-14 15:16:57.948035
CMP_000165,EVT_000445,Sharable 24hour customer loyalty,SMS,145527.94,2016-10-15,2026-08-17,94.82,3463819.89,1884364.36,36.4,1711101.57,340542.5,458645.52,21,Approved,2017-09-13,Y,FY2021-Q4,Tonya Thompson,2025-11-14 15:16:57.948035
CMP_000166,EVT_001985,Organized incremental service-desk,Radio,355568.82,2020-05-22,2026-10-01,46.84,1496050.29,3251518.1,173.41,790459.23,113959.14,74364.63,32,Pending,2017-11-07,Y,FY2023-Q1,Molly Martin,2025-11-14 15:16:57.948035
CMP_000167,EVT_001252,Advanced coherent groupware,Radio,189053.04,2017-01-24,2026-07-12,65.75,3517861.38,3060466.26,100.53,131478.0,188030.09,484407.25,10,Rejected,2018-11-17,Y,FY2024-Q2,Sandy Newton,2025-11-14 15:16:57.948035
CMP_000168,EVT_001397,Triple-buffered scalable workforce,Radio,346757.2,2020-12-21,2026-01-24,57.2,4341438.34,338340.83,151.57,898959.24,245492.55,210647.07,17,Rejected,2016-08-18,Y,FY2025-Q3,Kenneth Greer,2025-11-14 15:16:57.948035
CMP_000169,EVT_000881,Total asymmetric framework,Social,243316.3,2016-01-20,2026-08-02,9.0,2375511.5,966079.92,38.72,1110184.75,271344.55,480332.67,32,Rejected,2016-04-28,Y,FY2023-Q3,Seth Scott,2025-11-14 15:16:57.948035
CMP_000170,EVT_000838,Multi-layered value-added challenge,TV,95583.77,2020-09-08,2026-01-15,41.63,1606766.68,1686973.25,57.58,876739.45,272283.29,40403.6,38,Approved,2019-03-27,N,FY2024-Q1,Tom Byrd,2025-11-14 15:16:57.948035
CMP_000171,EVT_001824,Ergonomic bi-directional access,SMS,439519.25,2020-06-06,2026-10-24,88.39,513006.54,2205418.17,135.49,182731.1,78993.09,423955.32,33,Rejected,2022-10-17,Y,FY2020-Q3,Jason Grant,2025-11-14 15:16:57.948035
CMP_000172,EVT_000411,Polarized even-keeled process improvement,TV,172854.72,2016-09-25,2026-10-20,62.79,2879942.72,3607812.12,167.55,1005787.35,233887.91,436286.9,4,Pending,2024-05-22,Y,FY2021-Q1,Susan Buchanan,2025-11-14 15:16:57.948035
CMP_000173,EVT_000887,Face-to-face zero tolerance implementation,TV,479305.42,2017-09-12,2026-09-04,31.08,2978531.72,3411746.39,189.87,279099.29,148877.1,238408.8,38,Rejected,2017-11-08,Y,FY2020-Q2,Jennifer Solomon,2025-11-14 15:16:57.948035
CMP_000174,EVT_000488,Organic client-driven data-warehouse,SMS,241778.42,2025-04-26,2026-01-16,15.92,4884098.29,2009882.47,182.79,1146631.47,58196.45,335010.43,27,Rejected,2021-12-22,N,FY2024-Q3,Lori Bates,2025-11-14 15:16:57.948035
CMP_000175,EVT_001865,Streamlined fault-tolerant attitude,Radio,158043.95,2024-02-04,2026-03-03,50.57,929756.11,1699640.85,31.86,1095832.59,207822.04,477977.17,33,Approved,2022-02-16,N,FY2024-Q2,Dustin Sanchez,2025-11-14 15:16:57.948035
CMP_000176,EVT_001948,Optimized static open system,TV,479774.86,2021-08-17,2025-12-15,11.12,2182321.21,3091573.49,2.09,192047.45,130314.62,9802.79,49,Approved,2020-06-02,N,FY2022-Q3,Beth Johnson,2025-11-14 15:16:57.948035
CMP_000177,EVT_000420,Cross-platform high-level time-frame,TV,359823.47,2016-09-12,2026-08-19,68.2,181185.41,3470490.19,80.15,710703.72,304212.26,378940.06,45,Approved,2020-08-17,Y,FY2023-Q4,Brian Bautista,2025-11-14 15:16:57.948035
CMP_000178,EVT_001802,Focused uniform orchestration,Radio,129412.3,2017-03-23,2026-01-31,8.89,1698094.33,614272.98,13.13,443067.79,235522.54,-24000.53,43,Rejected,2022-03-01,N,FY2024-Q3,April Pratt,2025-11-14 15:16:57.948035
CMP_000179,EVT_000011,Assimilated context-sensitive array,TV,51972.67,2017-11-07,2026-09-16,88.45,4919850.07,60922.78,81.07,928935.14,219352.41,-16239.32,14,Approved,2020-05-24,Y,FY2022-Q1,Timothy Carter,2025-11-14 15:16:57.948035
CMP_000180,EVT_000656,Synchronized upward-trending benchmark,Email,339801.54,2023-11-11,2026-03-23,11.03,3278803.88,333711.06,108.2,1788561.18,113591.93,289456.01,25,Pending,2018-11-30,N,FY2021-Q4,Dominique Larsen,2025-11-14 15:16:57.948035
CMP_000181,EVT_001643,Innovative cohesive success,Email,210700.85,2019-06-09,2026-09-11,95.31,1104189.69,2335527.59,45.35,537576.54,381022.0,411012.49,48,Approved,2016-07-03,Y,FY2020-Q3,Tiffany Padilla,2025-11-14 15:16:57.948035
CMP_000182,EVT_001025,Vision-oriented 24hour array,Social,195262.98,2020-10-29,2026-08-31,48.71,1520171.64,515503.66,136.19,1154201.96,472670.44,162788.44,38,Approved,2024-05-31,N,FY2021-Q1,Crystal Stewart,2025-11-14 15:16:57.948035
CMP_000183,EVT_000720,Up-sized next generation array,Email,285499.02,2023-04-23,2025-11-20,11.95,3795492.64,2477089.54,182.58,1158215.91,349390.81,314351.43,39,Approved,2024-09-28,Y,FY2021-Q3,Jennifer Johnson,2025-11-14 15:16:57.948035
CMP_000184,EVT_001517,Upgradable encompassing data-warehouse,TV,230467.09,2024-03-26,2025-12-22,66.18,2704974.05,671469.91,82.82,1706802.63,1779.03,40311.58,48,Approved,2019-09-18,Y,FY2020-Q1,Kaitlyn King,2025-11-14 15:16:57.948035
CMP_000185,EVT_001914,Triple-buffered tangible service-desk,Radio,340518.64,2018-08-05,2026-04-10,55.9,3005463.2,2732849.74,91.4,763713.14,497125.81,204336.63,42,Pending,2025-09-14,Y,FY2024-Q3,Elizabeth Perez,2025-11-14 15:16:57.948035
CMP_000186,EVT_000813,Object-based methodical synergy,SMS,237269.31,2018-10-15,2026-02-27,76.73,1394901.17,471343.28,194.18,726453.8,389278.75,489939.65,38,Pending,2024-04-13,N,FY2024-Q1,Richard Willis,2025-11-14 15:16:57.948035
CMP_000187,EVT_001048,Seamless explicit process improvement,Email,91463.15,2018-04-05,2025-11-15,65.79,1295483.95,1148053.27,19.57,1094965.28,463410.32,253233.18,29,Approved,2019-11-04,Y,FY2024-Q1,Maria Mahoney,2025-11-14 15:16:57.948035
CMP_000188,EVT_001031,Cross-platform multi-tasking attitude,Email,200337.88,2016-08-21,2026-05-16,76.65,1865433.87,499987.2,46.15,1524953.68,409615.37,34515.83,12,Approved,2024-04-08,Y,FY2020-Q3,Destiny Wise,2025-11-14 15:16:57.948035
CMP_000189,EVT_001125,Object-based explicit alliance,SMS,35245.54,2023-04-25,2026-01-07,43.89,3018527.04,714849.54,123.88,989772.05,87220.99,342288.24,29,Rejected,2017-02-25,N,FY2024-Q4,Larry Pittman DVM,2025-11-14 15:16:57.948035
CMP_000190,EVT_000982,Multi-tiered background initiative,SMS,38135.65,2023-05-20,2026-09-26,69.56,3969715.46,3197529.15,114.06,237644.93,53817.21,373545.48,17,Pending,2021-04-09,N,FY2022-Q4,Steven Townsend,2025-11-14 15:16:57.948035
CMP_000191,EVT_001759,Self-enabling methodical support,TV,23047.19,2024-03-16,2026-05-10,39.2,2811352.17,1143656.48,83.56,977679.75,340443.59,434065.29,44,Pending,2024-09-04,N,FY2025-Q4,Anthony Hoffman,2025-11-14 15:16:57.948035
CMP_000192,EVT_001842,Multi-channeled client-server database,Email,112562.15,2023-06-30,2026-06-11,90.25,2668096.01,2001802.62,57.43,799199.0,208059.76,-51754.55,3,Rejected,2018-09-16,N,FY2025-Q1,Terry Collier,2025-11-14 15:16:57.948035
